<<<<<<< HEAD
,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
956,160,RM,24.0,1300,4,AllPub,3,Blueste,6,6,1980,1980,MetalSd,MetalSd,0.0,3,3,4,3,1,5,285,1,0,276,561,3,561,668,0,1229,0,0,1,1,2,1,3,5,8,1,3,1980.0,3,2,462,3,3,150,0,0,0,0,0,0,GdPrv,0,5,2009,124000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
957,20,RL,70.0,7420,4,AllPub,3,Sawyer,5,5,1962,1962,MetalSd,MetalSd,0.0,3,3,3,3,1,3,417,1,0,640,1057,3,1057,0,0,1057,0,0,1,0,3,1,3,6,8,0,0,1977.0,3,2,576,3,3,0,0,0,0,0,0,0,,0,4,2007,132000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
958,20,RL,65.0,8450,4,AllPub,3,CollgCr,7,5,2003,2003,VinylSd,VinylSd,0.0,4,3,4,3,2,6,699,1,0,638,1337,5,1337,0,0,1337,1,0,2,0,3,1,4,6,8,0,0,2003.0,2,2,531,3,3,0,39,0,0,0,0,0,,0,10,2007,185000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
959,160,FV,24.0,2572,4,AllPub,3,Somerst,7,5,1999,1999,MetalSd,MetalSd,0.0,4,3,4,3,1,5,604,1,0,92,696,5,696,720,0,1416,1,0,2,1,3,1,4,6,8,0,0,1999.0,1,2,484,3,3,0,44,0,0,0,0,0,,0,5,2010,155000,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
960,20,RL,50.0,7207,3,AllPub,3,BrkSide,5,7,1958,2008,Wd Sdng,Plywood,0.0,3,4,3,3,4,4,696,1,0,162,858,4,858,0,0,858,1,0,1,0,2,1,3,4,8,0,0,,0,0,0,0,0,117,0,0,0,0,0,0,,0,2,2010,116500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
961,60,RL,,12227,3,AllPub,3,NWAmes,6,7,1977,1995,HdBoard,HdBoard,424.0,3,4,4,4,1,5,896,1,0,434,1330,3,1542,1330,0,2872,1,0,2,1,4,1,3,11,8,1,3,1977.0,3,2,619,3,3,550,282,0,0,0,0,0,,0,7,2008,272000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
962,160,RL,24.0,2308,4,AllPub,3,NPkVill,6,6,1976,1976,Plywood,Brk Cmn,0.0,3,3,4,3,1,5,556,1,0,248,804,3,804,744,0,1548,1,0,2,1,3,1,4,7,8,1,3,1976.0,1,2,440,3,3,48,0,0,0,0,0,0,,0,7,2007,155000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
963,20,RL,122.0,11923,3,AllPub,3,CollgCr,9,5,2007,2007,VinylSd,VinylSd,0.0,4,3,5,3,1,1,0,1,0,1800,1800,5,1800,0,0,1800,0,0,2,0,2,1,5,7,8,0,0,2007.0,3,2,702,3,3,288,136,0,0,0,0,0,,0,5,2009,239000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
964,60,RL,80.0,11316,4,AllPub,3,Timber,7,5,2002,2003,VinylSd,VinylSd,44.0,4,3,4,3,1,6,624,1,0,193,817,5,824,1070,0,1894,1,0,2,1,4,1,4,8,8,1,4,2002.0,3,2,510,3,3,0,40,0,0,0,0,0,,0,2,2010,214900,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
965,60,RL,65.0,10237,4,AllPub,3,Gilbert,6,5,2005,2007,VinylSd,VinylSd,0.0,4,3,4,3,1,1,0,1,0,783,783,5,783,701,0,1484,0,0,2,1,3,1,4,8,8,1,4,2005.0,3,2,393,3,3,0,72,0,0,0,0,0,,0,7,2007,178900,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
966,50,RL,130.0,9600,3,AllPub,3,Crawfor,5,7,1940,1950,MetalSd,MetalSd,0.0,4,4,3,2,1,3,428,1,0,300,728,5,976,332,0,1308,1,0,1,1,2,1,3,7,6,2,3,1940.0,1,1,256,3,3,0,70,0,0,0,0,0,,0,6,2009,160000,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
967,20,RL,,7390,3,AllPub,3,NAmes,5,7,1955,1955,Wd Sdng,Wd Sdng,151.0,3,3,3,3,1,5,902,1,0,196,1098,3,1098,0,0,1098,1,0,1,0,3,1,3,6,8,0,0,1955.0,1,1,260,3,3,0,0,0,0,0,0,0,,0,7,2008,135000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
968,50,RM,50.0,5925,4,AllPub,3,OldTown,3,6,1910,1950,VinylSd,VinylSd,0.0,3,3,3,3,1,1,0,1,0,600,600,2,600,368,0,968,0,0,1,0,2,1,3,6,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,GdWo,0,5,2009,37900,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
969,190,RL,75.0,10382,4,AllPub,3,NAmes,6,5,1958,1958,HdBoard,HdBoard,105.0,3,2,3,3,4,5,513,1,0,75,588,3,1095,0,0,1095,1,0,1,0,2,1,3,6,8,0,0,1958.0,2,1,264,3,3,0,0,0,0,0,0,0,,0,3,2006,140000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
970,50,RL,60.0,10800,4,AllPub,3,NAmes,4,4,1949,1950,AsbShng,AsbShng,0.0,3,3,3,3,1,1,0,1,0,720,720,3,720,472,0,1192,0,0,1,1,4,1,3,6,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,12,2006,135000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
971,160,RL,36.0,2268,4,AllPub,3,NridgHt,7,5,2003,2004,VinylSd,Wd Shng,106.0,4,3,4,3,1,6,567,1,0,197,764,5,764,862,0,1626,0,0,2,0,2,1,4,6,8,0,0,2003.0,2,2,474,3,3,0,27,0,0,0,0,0,,0,7,2009,173000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
972,120,RL,55.0,7892,4,AllPub,3,SawyerW,6,5,1979,1979,Plywood,Plywood,0.0,3,3,4,3,1,1,0,1,0,918,918,3,918,0,0,918,0,0,2,0,2,1,3,5,8,1,3,1979.0,1,1,264,3,3,28,0,0,0,0,0,0,,0,4,2010,99500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
973,20,FV,95.0,11639,4,AllPub,3,Somerst,7,5,2007,2008,CemntBd,CmentBd,,4,3,4,3,1,1,0,1,0,1428,1428,5,1428,0,0,1428,0,0,2,0,3,1,4,6,8,0,0,2007.0,3,2,480,3,3,0,120,0,0,0,0,0,,0,12,2008,182000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
974,70,RL,60.0,11414,3,AllPub,3,BrkSide,7,8,1910,1993,HdBoard,HdBoard,0.0,3,4,4,3,1,1,0,1,0,728,728,3,1136,883,0,2019,0,0,1,0,3,1,4,8,8,0,0,1997.0,1,2,532,3,3,509,135,0,0,0,0,0,GdPrv,0,10,2009,167500,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
975,160,FV,,2651,4,AllPub,3,Somerst,7,5,2000,2000,MetalSd,MetalSd,0.0,4,3,4,3,1,6,641,1,0,32,673,5,673,709,0,1382,1,0,2,1,3,1,4,6,8,0,0,2000.0,1,2,490,3,3,153,50,0,0,0,0,0,,0,4,2006,165000,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
976,30,RL,51.0,5900,3,AllPub,3,BrkSide,4,7,1923,1958,Wd Sdng,Wd Sdng,0.0,3,3,4,3,1,1,0,1,0,440,440,3,869,0,0,869,0,0,1,0,2,1,2,4,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,8,2006,85500,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
977,120,FV,35.0,4274,3,AllPub,3,Somerst,7,5,2006,2007,VinylSd,VinylSd,,4,3,4,3,1,6,1106,1,0,135,1241,5,1241,0,0,1241,1,0,1,1,1,1,4,4,8,0,0,2007.0,3,2,569,3,3,0,116,0,0,0,0,0,,0,11,2007,199900,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
978,20,RL,68.0,9450,4,AllPub,2,Edwards,4,5,1954,1954,MetalSd,MetalSd,0.0,3,3,3,3,1,2,552,1,0,342,894,5,894,0,0,894,0,0,1,0,3,1,3,5,8,0,0,1999.0,1,2,400,3,3,0,0,0,0,0,0,0,,0,5,2007,110000,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
979,20,RL,80.0,8816,4,AllPub,3,Sawyer,5,6,1963,1963,VinylSd,VinylSd,0.0,3,3,3,3,1,3,651,1,0,470,1121,3,1121,0,0,1121,1,0,1,0,3,1,3,5,8,0,0,1963.0,1,2,480,3,3,0,80,0,0,0,0,0,MnPrv,0,6,2009,139000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
980,85,RL,,12122,3,AllPub,3,NAmes,7,9,1961,2007,CemntBd,CmentBd,210.0,5,3,3,3,3,5,867,1,0,77,944,4,999,0,0,999,1,0,1,0,3,1,5,6,8,0,0,1961.0,2,2,588,3,3,144,76,0,0,0,0,0,,0,7,2008,178400,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
981,60,RL,98.0,12203,3,AllPub,3,NoRidge,8,5,1998,1999,VinylSd,VinylSd,975.0,4,3,4,3,1,6,854,1,0,371,1225,5,1276,1336,0,2612,1,0,2,1,4,1,4,8,8,1,3,1998.0,3,3,676,3,3,250,0,0,0,0,0,0,,0,7,2009,336000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
982,20,RL,43.0,3182,4,AllPub,3,Blmngtn,7,5,2007,2007,VinylSd,VinylSd,16.0,4,3,4,3,3,1,0,1,0,1266,1266,5,1266,0,0,1266,0,0,2,0,2,1,4,6,8,1,4,2007.0,3,2,388,3,3,100,16,0,0,0,0,0,,0,3,2008,159895,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
983,60,RL,,11250,4,AllPub,3,CollgCr,8,5,2002,2002,CemntBd,CmentBd,0.0,4,3,4,3,2,1,0,1,0,1128,1128,5,1149,1141,0,2290,0,0,2,1,4,1,4,9,8,1,4,2002.0,1,2,779,3,3,0,0,0,0,0,0,0,,0,5,2008,255900,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
984,90,RL,75.0,10125,4,AllPub,3,Mitchel,5,5,1977,1977,Plywood,Plywood,0.0,3,3,0,0,0,0,0,0,0,0,0,3,1302,432,0,1734,0,0,2,0,4,2,4,8,8,0,0,1977.0,1,2,539,3,3,0,0,0,0,0,0,0,,0,8,2009,126000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
985,190,RL,68.0,10880,4,AllPub,3,Edwards,5,5,1950,1950,MetalSd,MetalSd,0.0,3,3,3,3,1,5,1040,1,0,124,1164,3,1164,0,0,1164,1,0,1,0,3,1,3,5,8,0,0,1950.0,1,1,240,3,3,0,48,0,0,0,0,0,,0,8,2008,125000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
986,50,RM,59.0,5310,4,AllPub,3,OldTown,6,8,1910,2003,VinylSd,VinylSd,0.0,3,4,3,2,1,1,0,1,0,485,485,4,1001,634,0,1635,0,0,1,0,2,1,4,5,8,0,0,1950.0,1,1,255,2,3,394,0,0,0,0,0,0,,0,6,2006,117000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
987,20,RL,83.0,10159,3,AllPub,3,NridgHt,9,5,2009,2010,VinylSd,VinylSd,450.0,5,3,5,3,3,6,1646,1,0,284,1930,5,1940,0,0,1940,1,0,2,1,3,1,5,8,8,1,4,2010.0,3,3,606,3,3,168,95,0,0,0,0,0,,0,4,2010,395192,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
988,60,RL,,12046,3,AllPub,3,NWAmes,6,6,1976,1976,Plywood,Plywood,298.0,3,3,3,3,1,2,156,1,0,692,848,3,1118,912,0,2030,0,0,2,1,4,1,4,8,8,1,3,1976.0,3,2,551,3,3,0,224,0,0,0,0,0,,0,6,2007,195000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
989,60,FV,65.0,8125,4,AllPub,3,Somerst,7,5,2006,2006,VinylSd,VinylSd,0.0,4,3,4,4,1,1,0,1,0,770,770,5,778,798,0,1576,0,0,2,1,3,1,4,6,8,0,0,2006.0,2,2,614,3,3,0,50,0,0,0,0,0,,0,8,2006,197000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
990,60,RL,82.0,9452,4,AllPub,3,NoRidge,8,5,1997,1998,VinylSd,VinylSd,423.0,4,3,4,3,1,6,1074,1,0,322,1396,5,1407,985,0,2392,1,0,2,1,3,1,4,7,8,1,3,1997.0,3,3,870,3,3,0,70,0,0,0,0,0,,0,6,2006,348000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
